Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-07-09,BH,Bahrain,EMRO,610,30931,0,98
2020-07-10,BH,Bahrain,EMRO,597,31528,5,103
2020-07-11,BH,Bahrain,EMRO,511,32039,1,104
2020-07-12,BH,Bahrain,EMRO,431,32470,0,104
2020-07-13,BH,Bahrain,EMRO,471,32941,4,108
2020-07-14,BH,Bahrain,EMRO,535,33476,1,109
2020-07-15,BH,Bahrain,EMRO,602,34078,2,111
2020-07-16,BH,Bahrain,EMRO,482,34560,6,117
2020-07-17,BH,Bahrain,EMRO,524,35084,4,121
2020-07-18,BH,Bahrain,EMRO,389,35473,3,124
2020-07-19,BH,Bahrain,EMRO,531,36004,0,124
2020-07-20,BH,Bahrain,EMRO,418,36422,2,126
2020-07-21,BH,Bahrain,EMRO,514,36936,2,128
2020-07-22,BH,Bahrain,EMRO,380,37316,1,129
2020-07-23,BH,Bahrain,EMRO,321,37637,1,130
2020-07-24,BH,Bahrain,EMRO,359,37996,4,134
2020-07-25,BH,Bahrain,EMRO,462,38458,2,136
2020-07-26,BH,Bahrain,EMRO,289,38747,1,137
2020-07-27,BH,Bahrain,EMRO,384,39131,4,141
2020-07-28,BH,Bahrain,EMRO,351,39482,0,141
2020-07-29,BH,Bahrain,EMRO,439,39921,0,141
2020-07-30,BH,Bahrain,EMRO,390,40311,3,144
2020-07-31,BH,Bahrain,EMRO,444,40755,2,146
2020-08-01,BH,Bahrain,EMRO,227,40982,2,148
2020-08-02,BH,Bahrain,EMRO,208,41190,0,148
2020-08-03,BH,Bahrain,EMRO,346,41536,-1,147
2020-08-04,BH,Bahrain,EMRO,299,41835,3,150
2020-08-05,BH,Bahrain,EMRO,297,42132,2,152
2020-08-06,BH,Bahrain,EMRO,382,42514,2,154
2020-08-07,BH,Bahrain,EMRO,375,42889,2,156
2020-08-08,BH,Bahrain,EMRO,418,43307,5,161
2020-08-09,BH,Bahrain,EMRO,322,43629,1,162
2020-08-10,BH,Bahrain,EMRO,382,44011,0,162
2020-08-11,BH,Bahrain,EMRO,386,44397,1,163
2020-08-12,BH,Bahrain,EMRO,407,44804,4,167
2020-08-13,BH,Bahrain,EMRO,460,45264,0,167
2020-08-14,BH,Bahrain,EMRO,462,45726,0,167
2020-08-15,BH,Bahrain,EMRO,326,46052,1,168
2020-08-16,BH,Bahrain,EMRO,378,46430,2,170
2020-08-17,BH,Bahrain,EMRO,405,46835,0,170
2020-08-18,BH,Bahrain,EMRO,350,47185,3,173
2020-08-19,BH,Bahrain,EMRO,396,47581,2,175
2020-08-20,BH,Bahrain,EMRO,369,47950,3,178
2020-08-21,BH,Bahrain,EMRO,353,48303,1,179
2020-08-22,BH,Bahrain,EMRO,358,48661,2,181
2020-08-23,BH,Bahrain,EMRO,377,49038,2,183
2020-08-24,BH,Bahrain,EMRO,292,49330,1,184
2020-08-25,BH,Bahrain,EMRO,389,49719,1,185
2020-08-26,BH,Bahrain,EMRO,357,50076,1,186
2020-08-27,BH,Bahrain,EMRO,317,50393,0,186
2020-08-28,BH,Bahrain,EMRO,363,50756,2,188
2020-08-29,BH,Bahrain,EMRO,357,51113,1,189
2020-08-30,BH,Bahrain,EMRO,278,51391,0,189
2020-08-31,BH,Bahrain,EMRO,183,51574,0,189
2020-09-01,BH,Bahrain,EMRO,398,51972,1,190
2020-09-02,BH,Bahrain,EMRO,468,52440,0,190
2020-09-03,BH,Bahrain,EMRO,367,52807,0,190
2020-09-04,BH,Bahrain,EMRO,626,53433,0,190
2020-09-05,BH,Bahrain,EMRO,662,54095,5,195
2020-09-06,BH,Bahrain,EMRO,676,54771,1,196
2020-09-07,BH,Bahrain,EMRO,644,55415,3,199
2020-09-08,BH,Bahrain,EMRO,0,55415,0,199
2020-09-09,BH,Bahrain,EMRO,1363,56778,3,202
2020-09-10,BH,Bahrain,EMRO,672,57450,1,203
2020-09-11,BH,Bahrain,EMRO,757,58207,4,207
2020-09-12,BH,Bahrain,EMRO,632,58839,1,208
2020-09-13,BH,Bahrain,EMRO,747,59586,3,211
2020-09-14,BH,Bahrain,EMRO,721,60307,1,212
2020-09-15,BH,Bahrain,EMRO,658,60965,1,213
2020-09-16,BH,Bahrain,EMRO,678,61643,0,213
2020-09-17,BH,Bahrain,EMRO,841,62484,3,216
2020-09-18,BH,Bahrain,EMRO,705,63189,1,217
2020-09-19,BH,Bahrain,EMRO,690,63879,3,220
2020-09-20,BH,Bahrain,EMRO,620,64499,1,221
2020-09-21,BH,Bahrain,EMRO,540,65039,0,221
2020-09-22,BH,Bahrain,EMRO,0,65039,1,222
2020-09-23,BH,Bahrain,EMRO,1363,66402,5,227
2020-09-24,BH,Bahrain,EMRO,612,67014,4,231
2020-09-25,BH,Bahrain,EMRO,687,67701,0,231
2020-09-26,BH,Bahrain,EMRO,489,68190,5,236
2020-09-27,BH,Bahrain,EMRO,585,68775,3,239
2020-09-28,BH,Bahrain,EMRO,586,69361,3,242
2020-09-29,BH,Bahrain,EMRO,487,69848,3,245
2020-09-30,BH,Bahrain,EMRO,574,70422,1,246
2020-01-03,DJ,Djibouti,EMRO,0,0,0,0
2020-01-04,DJ,Djibouti,EMRO,0,0,0,0
2020-01-05,DJ,Djibouti,EMRO,0,0,0,0
2020-01-06,DJ,Djibouti,EMRO,0,0,0,0
2020-01-07,DJ,Djibouti,EMRO,0,0,0,0
2020-01-08,DJ,Djibouti,EMRO,0,0,0,0
2020-01-09,DJ,Djibouti,EMRO,0,0,0,0
2020-01-10,DJ,Djibouti,EMRO,0,0,0,0
2020-01-11,DJ,Djibouti,EMRO,0,0,0,0
2020-01-12,DJ,Djibouti,EMRO,0,0,0,0
2020-01-13,DJ,Djibouti,EMRO,0,0,0,0
2020-01-14,DJ,Djibouti,EMRO,0,0,0,0
2020-01-15,DJ,Djibouti,EMRO,0,0,0,0
2020-01-16,DJ,Djibouti,EMRO,0,0,0,0
2020-01-17,DJ,Djibouti,EMRO,0,0,0,0
2020-01-18,DJ,Djibouti,EMRO,0,0,0,0
2020-01-19,DJ,Djibouti,EMRO,0,0,0,0
2020-01-20,DJ,Djibouti,EMRO,0,0,0,0
2020-01-21,DJ,Djibouti,EMRO,0,0,0,0
2020-01-22,DJ,Djibouti,EMRO,0,0,0,0
2020-01-23,DJ,Djibouti,EMRO,0,0,0,0
2020-01-24,DJ,Djibouti,EMRO,0,0,0,0
2020-01-25,DJ,Djibouti,EMRO,0,0,0,0
2020-01-26,DJ,Djibouti,EMRO,0,0,0,0
2020-01-27,DJ,Djibouti,EMRO,0,0,0,0
2020-01-28,DJ,Djibouti,EMRO,0,0,0,0
2020-01-29,DJ,Djibouti,EMRO,0,0,0,0
2020-01-30,DJ,Djibouti,EMRO,0,0,0,0
2020-01-31,DJ,Djibouti,EMRO,0,0,0,0
2020-02-01,DJ,Djibouti,EMRO,0,0,0,0
2020-02-02,DJ,Djibouti,EMRO,0,0,0,0
2020-02-03,DJ,Djibouti,EMRO,0,0,0,0
2020-02-04,DJ,Djibouti,EMRO,0,0,0,0
2020-02-05,DJ,Djibouti,EMRO,0,0,0,0
2020-02-06,DJ,Djibouti,EMRO,0,0,0,0
2020-02-07,DJ,Djibouti,EMRO,0,0,0,0
2020-02-08,DJ,Djibouti,EMRO,0,0,0,0
2020-02-09,DJ,Djibouti,EMRO,0,0,0,0
2020-02-10,DJ,Djibouti,EMRO,0,0,0,0
2020-02-11,DJ,Djibouti,EMRO,0,0,0,0
2020-02-12,DJ,Djibouti,EMRO,0,0,0,0
2020-02-13,DJ,Djibouti,EMRO,0,0,0,0
2020-02-14,DJ,Djibouti,EMRO,0,0,0,0
2020-02-15,DJ,Djibouti,EMRO,0,0,0,0
2020-02-16,DJ,Djibouti,EMRO,0,0,0,0
2020-02-17,DJ,Djibouti,EMRO,0,0,0,0
2020-02-18,DJ,Djibouti,EMRO,0,0,0,0
2020-02-19,DJ,Djibouti,EMRO,0,0,0,0
2020-02-20,DJ,Djibouti,EMRO,0,0,0,0
2020-02-21,DJ,Djibouti,EMRO,0,0,0,0
2020-02-22,DJ,Djibouti,EMRO,0,0,0,0
2020-02-23,DJ,Djibouti,EMRO,0,0,0,0
2020-02-24,DJ,Djibouti,EMRO,0,0,0,0
2020-02-25,DJ,Djibouti,EMRO,0,0,0,0
2020-02-26,DJ,Djibouti,EMRO,0,0,0,0
2020-02-27,DJ,Djibouti,EMRO,0,0,0,0
2020-02-28,DJ,Djibouti,EMRO,0,0,0,0
2020-02-29,DJ,Djibouti,EMRO,0,0,0,0
2020-03-01,DJ,Djibouti,EMRO,0,0,0,0
2020-03-02,DJ,Djibouti,EMRO,0,0,0,0
2020-03-03,DJ,Djibouti,EMRO,0,0,0,0
2020-03-04,DJ,Djibouti,EMRO,0,0,0,0
2020-03-05,DJ,Djibouti,EMRO,0,0,0,0
2020-03-06,DJ,Djibouti,EMRO,0,0,0,0
2020-03-07,DJ,Djibouti,EMRO,0,0,0,0
2020-03-08,DJ,Djibouti,EMRO,0,0,0,0
2020-03-09,DJ,Djibouti,EMRO,0,0,0,0
2020-03-10,DJ,Djibouti,EMRO,0,0,0,0
2020-03-11,DJ,Djibouti,EMRO,0,0,0,0
2020-03-12,DJ,Djibouti,EMRO,0,0,0,0
2020-03-13,DJ,Djibouti,EMRO,0,0,0,0
2020-03-14,DJ,Djibouti,EMRO,0,0,0,0
2020-03-15,DJ,Djibouti,EMRO,0,0,0,0
2020-03-16,DJ,Djibouti,EMRO,0,0,0,0
2020-03-17,DJ,Djibouti,EMRO,0,0,0,0
2020-03-18,DJ,Djibouti,EMRO,5,5,0,0
2020-03-19,DJ,Djibouti,EMRO,0,5,0,0
2020-03-20,DJ,Djibouti,EMRO,0,5,0,0
2020-03-21,DJ,Djibouti,EMRO,0,5,0,0
2020-03-22,DJ,Djibouti,EMRO,0,5,0,0
2020-03-23,DJ,Djibouti,EMRO,-2,3,0,0
2020-03-24,DJ,Djibouti,EMRO,0,3,0,0
2020-03-25,DJ,Djibouti,EMRO,9,12,0,0
2020-03-26,DJ,Djibouti,EMRO,0,12,0,0
2020-03-27,DJ,Djibouti,EMRO,1,13,0,0
2020-03-28,DJ,Djibouti,EMRO,2,15,0,0
2020-03-29,DJ,Djibouti,EMRO,4,19,0,0
2020-03-30,DJ,Djibouti,EMRO,7,26,0,0
2020-03-31,DJ,Djibouti,EMRO,5,31,0,0
2020-04-01,DJ,Djibouti,EMRO,3,34,0,0
2020-04-02,DJ,Djibouti,EMRO,7,41,0,0
2020-04-03,DJ,Djibouti,EMRO,9,50,0,0
2020-04-04,DJ,Djibouti,EMRO,1,51,0,0
2020-04-05,DJ,Djibouti,EMRO,8,59,0,0
2020-04-06,DJ,Djibouti,EMRO,31,90,0,0
2020-04-07,DJ,Djibouti,EMRO,31,121,0,0
2020-04-08,DJ,Djibouti,EMRO,14,135,0,0
2020-04-09,DJ,Djibouti,EMRO,5,140,1,1
2020-04-10,DJ,Djibouti,EMRO,10,150,0,1
2020-04-11,DJ,Djibouti,EMRO,37,187,1,2
2020-04-12,DJ,Djibouti,EMRO,28,215,0,2
2020-04-13,DJ,Djibouti,EMRO,83,298,0,2
2020-04-14,DJ,Djibouti,EMRO,65,363,0,2
2020-04-15,DJ,Djibouti,EMRO,72,435,0,2
2020-04-16,DJ,Djibouti,EMRO,156,591,0,2
2020-04-17,DJ,Djibouti,EMRO,141,732,0,2
2020-04-18,DJ,Djibouti,EMRO,0,732,0,2
2020-04-19,DJ,Djibouti,EMRO,0,732,0,2
2020-04-20,DJ,Djibouti,EMRO,114,846,0,2
2020-04-21,DJ,Djibouti,EMRO,99,945,0,2
2020-04-22,DJ,Djibouti,EMRO,29,974,0,2
2020-04-23,DJ,Djibouti,EMRO,12,986,0,2
2020-04-24,DJ,Djibouti,EMRO,13,999,0,2
2020-04-25,DJ,Djibouti,EMRO,9,1008,0,2
2020-04-26,DJ,Djibouti,EMRO,15,1023,0,2
2020-04-27,DJ,Djibouti,EMRO,12,1035,0,2
2020-04-28,DJ,Djibouti,EMRO,37,1072,0,2
2020-04-29,DJ,Djibouti,EMRO,5,1077,0,2
2020-04-30,DJ,Djibouti,EMRO,12,1089,0,2
2020-05-01,DJ,Djibouti,EMRO,8,1097,0,2
2020-05-02,DJ,Djibouti,EMRO,15,1112,0,2
2020-05-03,DJ,Djibouti,EMRO,0,1112,0,2
2020-05-04,DJ,Djibouti,EMRO,0,1112,0,2
2020-05-05,DJ,Djibouti,EMRO,8,1120,0,2
2020-05-06,DJ,Djibouti,EMRO,0,1120,0,2
2020-05-07,DJ,Djibouti,EMRO,13,1133,1,3
2020-05-08,DJ,Djibouti,EMRO,2,1135,0,3
2020-05-09,DJ,Djibouti,EMRO,54,1189,0,3
2020-05-10,DJ,Djibouti,EMRO,0,1189,0,3
2020-05-11,DJ,Djibouti,EMRO,21,1210,0,3
2020-05-12,DJ,Djibouti,EMRO,46,1256,0,3
2020-05-13,DJ,Djibouti,EMRO,12,1268,0,3
2020-05-14,DJ,Djibouti,EMRO,0,1268,0,3
2020-05-15,DJ,Djibouti,EMRO,41,1309,1,4
2020-05-16,DJ,Djibouti,EMRO,22,1331,0,4
2020-05-17,DJ,Djibouti,EMRO,70,1401,0,4
2020-05-18,DJ,Djibouti,EMRO,117,1518,3,7
2020-05-19,DJ,Djibouti,EMRO,100,1618,0,7
2020-05-20,DJ,Djibouti,EMRO,210,1828,2,9
2020-05-21,DJ,Djibouti,EMRO,219,2047,1,10
2020-05-22,DJ,Djibouti,EMRO,0,2047,0,10
2020-05-23,DJ,Djibouti,EMRO,223,2270,0,10
2020-05-24,DJ,Djibouti,EMRO,0,2270,0,10
2020-05-25,DJ,Djibouti,EMRO,0,2270,0,10
2020-05-26,DJ,Djibouti,EMRO,198,2468,4,14
2020-05-27,DJ,Djibouti,EMRO,0,2468,0,14
2020-05-28,DJ,Djibouti,EMRO,229,2697,4,18
2020-05-29,DJ,Djibouti,EMRO,217,2914,2,20
2020-05-30,DJ,Djibouti,EMRO,0,2914,0,20
2020-05-31,DJ,Djibouti,EMRO,280,3194,2,22
2020-06-01,DJ,Djibouti,EMRO,160,3354,2,24
2020-06-02,DJ,Djibouti,EMRO,215,3569,0,24
2020-06-03,DJ,Djibouti,EMRO,210,3779,1,25
2020-06-04,DJ,Djibouti,EMRO,156,3935,1,26
2020-06-05,DJ,Djibouti,EMRO,119,4054,0,26
2020-06-06,DJ,Djibouti,EMRO,69,4123,0,26
2020-06-07,DJ,Djibouti,EMRO,46,4169,0,26
2020-06-08,DJ,Djibouti,EMRO,38,4207,2,28
2020-06-09,DJ,Djibouti,EMRO,71,4278,3,31
2020-06-10,DJ,Djibouti,EMRO,53,4331,3,34
2020-06-11,DJ,Djibouti,EMRO,42,4373,0,34
2020-06-12,DJ,Djibouti,EMRO,25,4398,3,37
2020-06-13,DJ,Djibouti,EMRO,43,4441,1,38
2020-06-14,DJ,Djibouti,EMRO,8,4449,3,41
2020-06-15,DJ,Djibouti,EMRO,16,4465,2,43
2020-06-16,DJ,Djibouti,EMRO,36,4501,0,43
2020-06-17,DJ,Djibouti,EMRO,38,4539,0,43
2020-06-18,DJ,Djibouti,EMRO,6,4545,0,43
2020-06-19,DJ,Djibouti,EMRO,12,4557,0,43
2020-06-20,DJ,Djibouti,EMRO,8,4565,2,45
2020-06-21,DJ,Djibouti,EMRO,0,4565,0,45
2020-06-22,DJ,Djibouti,EMRO,17,4582,0,45
2020-06-23,DJ,Djibouti,EMRO,17,4599,3,48
2020-06-24,DJ,Djibouti,EMRO,18,4617,1,49
2020-06-25,DJ,Djibouti,EMRO,13,4630,3,52
2020-06-26,DJ,Djibouti,EMRO,5,4635,0,52
2020-06-27,DJ,Djibouti,EMRO,8,4643,0,52
2020-06-28,DJ,Djibouti,EMRO,0,4643,0,52
2020-06-29,DJ,Djibouti,EMRO,0,4643,0,52
2020-06-30,DJ,Djibouti,EMRO,13,4656,1,53
2020-07-01,DJ,Djibouti,EMRO,26,4682,1,54
2020-07-02,DJ,Djibouti,EMRO,22,4704,1,55
2020-07-03,DJ,Djibouti,EMRO,11,4715,0,55
2020-07-04,DJ,Djibouti,EMRO,21,4736,0,55
2020-07-05,DJ,Djibouti,EMRO,0,4736,0,55
2020-07-06,DJ,Djibouti,EMRO,56,4792,0,55
2020-07-07,DJ,Djibouti,EMRO,30,4822,0,55
2020-07-08,DJ,Djibouti,EMRO,56,4878,0,55
2020-07-09,DJ,Djibouti,EMRO,11,4889,0,55
2020-07-10,DJ,Djibouti,EMRO,66,4955,1,56
2020-07-11,DJ,Djibouti,EMRO,13,4968,0,56
2020-07-12,DJ,Djibouti,EMRO,0,4968,0,56
2020-07-13,DJ,Djibouti,EMRO,4,4972,0,56
2020-07-14,DJ,Djibouti,EMRO,5,4977,0,56
2020-07-15,DJ,Djibouti,EMRO,2,4979,0,56
2020-07-16,DJ,Djibouti,EMRO,6,4985,0,56
2020-07-17,DJ,Djibouti,EMRO,8,4993,0,56
2020-07-18,DJ,Djibouti,EMRO,10,5003,0,56
2020-07-19,DJ,Djibouti,EMRO,0,5003,0,56
2020-07-20,DJ,Djibouti,EMRO,8,5011,0,56
2020-07-21,DJ,Djibouti,EMRO,9,5020,0,56
2020-07-22,DJ,Djibouti,EMRO,7,5027,0,56
2020-07-23,DJ,Djibouti,EMRO,3,5030,2,58
2020-07-24,DJ,Djibouti,EMRO,1,5031,0,58
2020-07-25,DJ,Djibouti,EMRO,8,5039,0,58
2020-07-26,DJ,Djibouti,EMRO,0,5039,0,58
2020-07-27,DJ,Djibouti,EMRO,11,5050,0,58
2020-07-28,DJ,Djibouti,EMRO,9,5059,0,58
2020-07-29,DJ,Djibouti,EMRO,9,5068,0,58
2020-07-30,DJ,Djibouti,EMRO,13,5081,0,58
2020-07-31,DJ,Djibouti,EMRO,0,5081,0,58
2020-08-01,DJ,Djibouti,EMRO,0,5081,0,58
2020-08-02,DJ,Djibouti,EMRO,0,5081,0,58
2020-08-03,DJ,Djibouti,EMRO,80,5161,1,59
2020-08-04,DJ,Djibouti,EMRO,79,5240,0,59
2020-08-05,DJ,Djibouti,EMRO,8,5248,0,59
2020-08-06,DJ,Djibouti,EMRO,82,5330,0,59
2020-08-07,DJ,Djibouti,EMRO,4,5334,0,59
2020-08-08,DJ,Djibouti,EMRO,4,5338,0,59
2020-08-09,DJ,Djibouti,EMRO,0,5338,0,59
2020-08-10,DJ,Djibouti,EMRO,6,5344,0,59
2020-08-11,DJ,Djibouti,EMRO,3,5347,0,59
2020-08-12,DJ,Djibouti,EMRO,1,5348,0,59
2020-08-13,DJ,Djibouti,EMRO,10,5358,0,59
2020-08-14,DJ,Djibouti,EMRO,0,5358,0,59
2020-08-15,DJ,Djibouti,EMRO,9,5367,0,59
2020-08-16,DJ,Djibouti,EMRO,0,5367,0,59
2020-08-17,DJ,Djibouti,EMRO,2,5369,0,59
2020-08-18,DJ,Djibouti,EMRO,3,5372,0,59
2020-08-19,DJ,Djibouti,EMRO,2,5374,0,59
2020-08-20,DJ,Djibouti,EMRO,0,5374,0,59
2020-08-21,DJ,Djibouti,EMRO,0,5374,0,59
2020-08-22,DJ,Djibouti,EMRO,8,5382,1,60
2020-08-23,DJ,Djibouti,EMRO,0,5382,0,60
2020-08-24,DJ,Djibouti,EMRO,0,5382,0,60
2020-08-25,DJ,Djibouti,EMRO,1,5383,0,60
2020-08-26,DJ,Djibouti,EMRO,0,5383,0,60
2020-08-27,DJ,Djibouti,EMRO,0,5383,0,60
2020-08-28,DJ,Djibouti,EMRO,0,5383,0,60
2020-08-29,DJ,Djibouti,EMRO,0,5383,0,60
2020-08-30,DJ,Djibouti,EMRO,2,5385,0,60
2020-08-31,DJ,Djibouti,EMRO,0,5385,0,60
2020-09-01,DJ,Djibouti,EMRO,2,5387,0,60
2020-09-02,DJ,Djibouti,EMRO,0,5387,0,60
2020-09-03,DJ,Djibouti,EMRO,0,5387,0,60
2020-09-04,DJ,Djibouti,EMRO,0,5387,0,60
2020-09-05,DJ,Djibouti,EMRO,0,5387,0,60
2020-09-06,DJ,Djibouti,EMRO,0,5387,0,60
2020-09-07,DJ,Djibouti,EMRO,1,5388,1,61
2020-09-08,DJ,Djibouti,EMRO,0,5388,0,61
2020-09-09,DJ,Djibouti,EMRO,0,5388,0,61
2020-09-10,DJ,Djibouti,EMRO,3,5391,0,61
2020-09-11,DJ,Djibouti,EMRO,3,5394,0,61
2020-09-12,DJ,Djibouti,EMRO,0,5394,0,61
2020-09-13,DJ,Djibouti,EMRO,0,5394,0,61
2020-09-14,DJ,Djibouti,EMRO,1,5395,0,61
2020-09-15,DJ,Djibouti,EMRO,1,5396,0,61
2020-09-16,DJ,Djibouti,EMRO,0,5396,0,61
2020-09-17,DJ,Djibouti,EMRO,3,5399,0,61
2020-09-18,DJ,Djibouti,EMRO,2,5401,0,61
2020-09-19,DJ,Djibouti,EMRO,0,5401,0,61
2020-09-20,DJ,Djibouti,EMRO,0,5401,0,61
2020-09-21,DJ,Djibouti,EMRO,2,5403,0,61
2020-09-22,DJ,Djibouti,EMRO,1,5404,0,61
2020-09-23,DJ,Djibouti,EMRO,3,5407,0,61
2020-09-24,DJ,Djibouti,EMRO,0,5407,0,61
2020-09-25,DJ,Djibouti,EMRO,0,5407,0,61
2020-09-26,DJ,Djibouti,EMRO,2,5409,0,61
2020-09-27,DJ,Djibouti,EMRO,0,5409,0,61
2020-09-28,DJ,Djibouti,EMRO,0,5409,0,61
2020-09-29,DJ,Djibouti,EMRO,1,5410,0,61
2020-09-30,DJ,Djibouti,EMRO,6,5416,0,61
2020-01-03,EG,Egypt,EMRO,0,0,0,0
2020-01-04,EG,Egypt,EMRO,0,0,0,0
2020-01-05,EG,Egypt,EMRO,0,0,0,0
2020-01-06,EG,Egypt,EMRO,0,0,0,0
2020-01-07,EG,Egypt,EMRO,0,0,0,0
2020-01-08,EG,Egypt,EMRO,0,0,0,0
2020-01-09,EG,Egypt,EMRO,0,0,0,0
2020-01-10,EG,Egypt,EMRO,0,0,0,0
2020-01-11,EG,Egypt,EMRO,0,0,0,0
2020-01-12,EG,Egypt,EMRO,0,0,0,0
2020-01-13,EG,Egypt,EMRO,0,0,0,0
2020-01-14,EG,Egypt,EMRO,0,0,0,0
2020-01-15,EG,Egypt,EMRO,0,0,0,0
2020-01-16,EG,Egypt,EMRO,0,0,0,0
2020-01-17,EG,Egypt,EMRO,0,0,0,0
2020-01-18,EG,Egypt,EMRO,0,0,0,0
2020-01-19,EG,Egypt,EMRO,0,0,0,0
2020-01-20,EG,Egypt,EMRO,0,0,0,0
2020-01-21,EG,Egypt,EMRO,0,0,0,0
2020-01-22,EG,Egypt,EMRO,0,0,0,0
2020-01-23,EG,Egypt,EMRO,0,0,0,0
2020-01-24,EG,Egypt,EMRO,0,0,0,0
2020-01-25,EG,Egypt,EMRO,0,0,0,0
2020-01-26,EG,Egypt,EMRO,0,0,0,0
2020-01-27,EG,Egypt,EMRO,0,0,0,0
2020-01-28,EG,Egypt,EMRO,0,0,0,0
2020-01-29,EG,Egypt,EMRO,0,0,0,0
2020-01-30,EG,Egypt,EMRO,0,0,0,0
2020-01-31,EG,Egypt,EMRO,0,0,0,0
2020-02-01,EG,Egypt,EMRO,0,0,0,0
2020-02-02,EG,Egypt,EMRO,0,0,0,0
2020-02-03,EG,Egypt,EMRO,0,0,0,0
2020-02-04,EG,Egypt,EMRO,0,0,0,0
2020-02-05,EG,Egypt,EMRO,0,0,0,0
2020-02-06,EG,Egypt,EMRO,0,0,0,0
2020-02-07,EG,Egypt,EMRO,0,0,0,0
2020-02-08,EG,Egypt,EMRO,0,0,0,0
2020-02-09,EG,Egypt,EMRO,0,0,0,0
2020-02-10,EG,Egypt,EMRO,0,0,0,0
2020-02-11,EG,Egypt,EMRO,0,0,0,0
2020-02-12,EG,Egypt,EMRO,0,0,0,0
2020-02-13,EG,Egypt,EMRO,0,0,0,0
2020-02-14,EG,Egypt,EMRO,5,5,0,0
2020-02-15,EG,Egypt,EMRO,0,5,0,0
2020-02-16,EG,Egypt,EMRO,0,5,0,0
2020-02-17,EG,Egypt,EMRO,0,5,0,0
2020-02-18,EG,Egypt,EMRO,0,5,0,0
2020-02-19,EG,Egypt,EMRO,0,5,0,0
2020-02-20,EG,Egypt,EMRO,0,5,0,0
2020-02-21,EG,Egypt,EMRO,0,5,0,0
2020-02-22,EG,Egypt,EMRO,0,5,0,0
2020-02-23,EG,Egypt,EMRO,0,5,0,0
2020-02-24,EG,Egypt,EMRO,0,5,0,0
2020-02-25,EG,Egypt,EMRO,0,5,0,0
2020-02-26,EG,Egypt,EMRO,0,5,0,0
2020-02-27,EG,Egypt,EMRO,0,5,0,0
2020-02-28,EG,Egypt,EMRO,0,5,0,0
2020-02-29,EG,Egypt,EMRO,0,5,0,0
2020-03-01,EG,Egypt,EMRO,0,5,0,0
2020-03-02,EG,Egypt,EMRO,1,6,0,0
2020-03-03,EG,Egypt,EMRO,0,6,0,0
2020-03-04,EG,Egypt,EMRO,0,6,0,0
2020-03-05,EG,Egypt,EMRO,1,7,0,0
2020-03-06,EG,Egypt,EMRO,0,7,0,0
2020-03-07,EG,Egypt,EMRO,45,52,0,0
2020-03-08,EG,Egypt,EMRO,1,53,1,1
2020-03-09,EG,Egypt,EMRO,10,63,0,1
2020-03-10,EG,Egypt,EMRO,0,63,0,1
2020-03-11,EG,Egypt,EMRO,8,71,0,1
2020-03-12,EG,Egypt,EMRO,0,71,0,1
2020-03-13,EG,Egypt,EMRO,0,71,0,1
2020-03-14,EG,Egypt,EMRO,26,97,1,2
2020-03-15,EG,Egypt,EMRO,17,114,0,2
2020-03-16,EG,Egypt,EMRO,16,130,0,2
2020-03-17,EG,Egypt,EMRO,40,170,2,4
2020-03-18,EG,Egypt,EMRO,30,200,2,6
2020-03-19,EG,Egypt,EMRO,14,214,0,6
2020-03-20,EG,Egypt,EMRO,42,256,1,7
2020-03-21,EG,Egypt,EMRO,29,285,1,8
2020-03-22,EG,Egypt,EMRO,9,294,2,10
2020-03-23,EG,Egypt,EMRO,33,327,4,14
2020-03-24,EG,Egypt,EMRO,39,366,5,19
2020-03-25,EG,Egypt,EMRO,76,442,2,21
2020-03-26,EG,Egypt,EMRO,14,456,0,21
2020-03-27,EG,Egypt,EMRO,39,495,3,24
2020-03-28,EG,Egypt,EMRO,41,536,6,30
2020-03-29,EG,Egypt,EMRO,40,576,6,36
2020-03-30,EG,Egypt,EMRO,33,609,4,40
2020-03-31,EG,Egypt,EMRO,47,656,1,41
2020-04-01,EG,Egypt,EMRO,54,710,5,46
2020-04-02,EG,Egypt,EMRO,69,779,6,52
2020-04-03,EG,Egypt,EMRO,86,865,6,58
2020-04-04,EG,Egypt,EMRO,120,985,8,66
2020-04-05,EG,Egypt,EMRO,85,1070,5,71
2020-04-06,EG,Egypt,EMRO,103,1173,7,78
2020-04-07,EG,Egypt,EMRO,149,1322,7,85
2020-04-08,EG,Egypt,EMRO,128,1450,9,94
2020-04-09,EG,Egypt,EMRO,110,1560,9,103
2020-04-10,EG,Egypt,EMRO,139,1699,15,118
2020-04-11,EG,Egypt,EMRO,95,1794,17,135
2020-04-12,EG,Egypt,EMRO,145,1939,11,146
2020-04-13,EG,Egypt,EMRO,126,2065,13,159
2020-04-14,EG,Egypt,EMRO,125,2190,5,164
2020-04-15,EG,Egypt,EMRO,160,2350,14,178
2020-04-16,EG,Egypt,EMRO,155,2505,5,183
2020-04-17,EG,Egypt,EMRO,168,2673,13,196
2020-04-18,EG,Egypt,EMRO,171,2844,9,205
2020-04-19,EG,Egypt,EMRO,188,3032,19,224
2020-04-20,EG,Egypt,EMRO,112,3144,15,239
2020-04-21,EG,Egypt,EMRO,189,3333,11,250
